recordType,unit,creationDate,startDate,endDate,value,day of week (numeric),day of week (string),month
HKQuantityTypeIdentifierStepCount,count,2020-08-16,1597632372,1597632390,36,6,Sunday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-16,1597633320,1597633782,112,6,Sunday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-16,1597634123,1597634378,85,6,Sunday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-16,1597635436,1597635452,22,6,Sunday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-16,1597639251,1597639388,129,6,Sunday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-16,1597641670,1597642021,150,6,Sunday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-16,1597643176,1597643617,45,6,Sunday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-16,1597644192,1597644737,48,6,Sunday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-16,1597645166,1597645171,20,6,Sunday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597647186,1597647492,31,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597649879,1597650196,71,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597651588,1597652189,33,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597652191,1597652243,30,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597655817,1597655848,16,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597691036,1597691062,52,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597693694,1597694247,49,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597694345,1597694350,14,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597694969,1597695399,123,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597695705,1597695715,18,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597696947,1597696949,9,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597698129,1597698131,17,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597699500,1597699503,8,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597700553,1597700559,14,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597703856,1597704396,183,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597704496,1597705095,438,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597705100,1597705222,183,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597706527,1597707123,534,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597707126,1597707485,306,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597708280,1597708295,39,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597709002,1597709358,73,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597712539,1597712570,23,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597717048,1597717061,25,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597718845,1597719444,122,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597719444,1597719999,76,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597720120,1597720195,29,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597722903,1597722958,60,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597726073,1597726298,30,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597727574,1597727883,191,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597728353,1597728364,12,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597730011,1597730197,39,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597730788,1597731005,30,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597731560,1597732112,56,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-17,1597732169,1597732546,62,0,Monday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597734269,1597734606,23,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597734915,1597734920,20,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597735808,1597735827,17,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597740102,1597740128,19,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597741861,1597741864,16,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597778870,1597779275,186,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597780132,1597780150,29,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597781046,1597781505,39,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597782829,1597783007,20,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597786888,1597786893,14,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597787746,1597788345,78,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597788744,1597788747,8,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597789712,1597790302,215,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597790408,1597790537,68,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597796260,1597796585,128,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597796931,1597797440,20,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597797711,1597798262,83,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597798327,1597798399,51,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597799006,1597799321,45,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597799695,1597799824,170,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597800314,1597800317,4,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597801074,1597801520,78,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597802093,1597802694,71,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597802761,1597803071,224,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597803372,1597803934,160,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597804038,1597804569,91,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597804691,1597805100,121,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597805603,1597805606,8,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597806923,1597807319,25,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597808027,1597808159,227,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597808940,1597809245,46,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597809670,1597809823,162,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597811237,1597811265,53,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597814476,1597814701,145,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597815676,1597816118,106,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597818368,1597818745,24,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-18,1597819625,1597819873,54,1,Tuesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597820665,1597820709,25,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597821365,1597821899,100,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597821989,1597822583,120,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597822785,1597822914,73,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597823946,1597824256,60,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597824599,1597824980,43,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597828691,1597828701,24,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597865029,1597865153,63,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597865896,1597866157,80,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597867027,1597867435,42,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597867695,1597868222,78,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597868593,1597869042,84,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597874910,1597874930,16,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597876175,1597876386,121,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597878033,1597878087,57,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597878640,1597878854,18,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597879254,1597879616,54,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597880948,1597881074,72,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597882149,1597882675,159,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597882923,1597882925,8,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597884219,1597884235,21,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597884925,1597885522,44,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597885581,1597886009,89,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597886247,1597886554,50,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597886890,1597887435,145,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597888336,1597888733,35,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597888976,1597889291,72,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597890243,1597890248,20,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597891361,1597891960,116,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597892022,1597892024,16,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597897967,1597898520,166,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597898883,1597898888,12,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597899717,1597899720,2,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597900656,1597900968,37,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597901603,1597901894,44,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597903081,1597903523,178,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-19,1597903951,1597904519,18,2,Wednesday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597906585,1597907021,42,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597908191,1597908582,10,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597908850,1597908871,34,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597911080,1597911090,14,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597914845,1597914858,10,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597937803,1597937942,34,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597953008,1597953212,168,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597953886,1597953896,20,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597954809,1597954887,50,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597955730,1597955748,26,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597956378,1597956651,115,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597957884,1597958088,99,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597961630,1597961774,30,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597964299,1597964489,33,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597964902,1597965093,129,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597965563,1597965779,105,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597967277,1597967742,505,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597968033,1597968438,64,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597968802,1597968823,51,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597969899,1597970499,78,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597970499,1597970510,6,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597970512,1597971109,442,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597971111,1597971589,439,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597972076,1597972370,125,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597972777,1597972891,63,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597973803,1597973978,99,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597974766,1597975070,34,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597975782,1597975926,139,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597977107,1597977658,96,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597977857,1597978017,119,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597978488,1597979076,119,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597979260,1597979520,29,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597979949,1597979959,18,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597981103,1597981387,84,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597981952,1597981994,28,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597982678,1597982889,40,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597983444,1597983604,46,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597984497,1597984753,61,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597985392,1597985658,76,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597986690,1597986696,22,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597987361,1597987612,37,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597988442,1597989036,33,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-20,1597989090,1597989132,52,3,Thursday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1597994783,1597995111,91,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1597995393,1597995772,65,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1597998472,1597998627,29,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598040066,1598040174,44,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598040667,1598040670,6,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598041720,1598042272,237,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598042417,1598042422,12,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598043639,1598044233,198,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598044300,1598044880,374,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598045216,1598045652,242,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598052904,1598052930,51,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598053580,1598053861,42,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598054475,1598054867,295,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598057014,1598057613,636,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598057613,1598058212,785,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598058212,1598058772,377,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598058939,1598058981,51,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598064211,1598064606,235,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598064894,1598065018,101,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598065614,1598066014,57,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598066310,1598066855,229,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598067913,1598068504,140,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598070408,1598070411,9,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598071483,1598072069,185,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598072198,1598072200,8,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598073232,1598073240,22,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598076218,1598076734,117,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598076830,1598076925,43,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-21,1598078205,1598078514,58,4,Friday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598081019,1598081145,74,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598088794,1598088797,5,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598092791,1598092887,23,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598122447,1598122716,86,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598124465,1598124778,107,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598125614,1598126213,210,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598126213,1598126794,274,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598126840,1598127439,216,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598127439,1598127579,112,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598128815,1598129378,641,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598129613,1598130201,217,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598130212,1598130759,602,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598130865,1598131417,821,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598131523,1598131882,343,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598133289,1598133888,273,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598133888,1598134437,243,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598134558,1598134754,109,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598136430,1598136806,184,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598137119,1598137268,89,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598138242,1598138719,26,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598139702,1598139870,67,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598141176,1598141685,276,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598143314,1598143805,36,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598148370,1598148377,27,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598151066,1598151522,40,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598152006,1598152603,38,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598152647,1598153112,97,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598153342,1598153442,120,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598154918,1598154926,23,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598157156,1598157425,189,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598158560,1598159160,40,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598159768,1598160168,113,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-22,1598165138,1598165607,86,5,Saturday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-23,1598166837,1598167268,265,6,Sunday,8
HKQuantityTypeIdentifierStepCount,count,2020-08-23,1598168700,1598168708,16,6,Sunday,8
